Timestamp,date prepared,service request date,Received Via,Agent / Client,Billing Party,Vessel/ Voyage ,Vessel Type,ETA /POB,Port,Terminal,Service Type,Service Provider,#Tugs Required,Date Approved,Approving Personnel, , ,Email Address,STATUS,COS,Remarks,COS#,vessel#,vessel name,port#,port name,terminal #,terminal name,,,,
2/15/2024,2/15/2024,2/15/2024,Call,Lorenzo,,Lorcon Bacolod,Local,2/15/2024,Davao,Sasa,Docking / Undocking,MMSI,1/2/1900,2/15/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/16/2024,2/16/2024,2/17/2024,Email,ND Holdings,,Cala Piccola,Foreign,2/17/2024,Davao,Craf Haven,Docking / Undocking,MMSI,1/1/1900,2/17/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/17/2024,2/17/2024,2/17/2024,Call,IOC,,Hoya Grace,Local,2/17/2024,Davao,IOC,Docking / Undocking,MMSI,1/1/1900,2/17/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/17/2024,2/17/2024,2/17/2024,Call,IOC,,Hoya Grace,Local,2/17/2024,Davao,IOC,Tending,MMSI,1/1/1900,2/17/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/17/2024,2/17/2024,2/18/2024,Call,IOC,,Ava,Local,2/18/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,2/18/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/17/2024,2/18/2024,2/18/2024,Call,IOC,,Ava,Local,2/18/2024,Davao,IOC,Tending,MMSI,1/1/1900,2/18/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/17/2024,2/17/2024,2/19/2024,SMS,Gothong,,Doña Caroline Joy,Local,2/19/2024,Davao,KTC,Docking / Undocking,MMSI,1/2/1900,2/18/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/19/2024,2/19/2024,2/20/2024,Viber,IOC,,Casandra,Local,2/20/2024,Leyte,Vispet,Docking / Undocking,Other tug provider,1/1/1900,2/19/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/20/2024,2/20/2024,2/22/2024,SMS,Gothong,,Dariana Brielle,Local,2/22/2024,Davao,KTC,Docking / Undocking,MMSI,1/1/1900,2/20/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/20/2024,2/20/2024,2/20/2024,Viber,IOC,,Casandra,Local,2/20/2024,Leyte,Vispet,Docking / Undocking,Other tug provider,1/1/1900,2/20/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/20/2024,2/20/2024,2/21/2024,Call,IOC,,Ava,Local,2/21/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,2/20/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/20/2024,2/20/2024,2/21/2024,Call,IOC,,Ava,Local,2/21/2024,Davao,IOC,Tending,MMSI,1/1/1900,2/20/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/21/2024,2/21/2024,2/21/2024,SMS,Lorenzo,,Lorconb Dunageute,Local,2/21/2024,Davao,Sasa,Docking / Undocking,MMSI,1/2/1900,2/20/2024,,,,mmsi-ops@malayanmaritimr.com,APPROVED,,,,,,,,,,,,,
2/22/2024,2/22/2024,2/23/2024,Call,Lorenzo,,Natividad,Local,2/23/2024,Davao,Sasa,Docking / Undocking,MMSI,1/2/1900,2/22/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/23/2024,2/23/2024,2/24/2024,Viber,IOC,,MT Espada,Local,2/24/2024,Leyte,Vispet,Docking / Undocking,MMSI,1/1/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/23/2024,2/24/2024,Call,IOC,,Ava,Local,2/24/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/24/2024,2/24/2024,Call,IOC,,Ava,Local,2/24/2024,Davao,IOC,Tending,MMSI,1/1/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/24/2024,2/26/2024,Viber,IOC,,Malingap,Local,2/26/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/24/2024,2/26/2024,Viber,IOC,,Malingap,Local,2/26/2024,Davao,IOC,Tending,MMSI,1/1/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/24/2024,2/27/2024,Viber,IOC,,Maringal,Local,2/24/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/24/2024,2/27/2024,Viber,IOC,,Maringal,Local,2/27/2024,Davao,IOC,Tending,MMSI,1/1/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/24/2024,2/29/2024,Viber,IOC,,Ava,Local,2/29/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/24/2024,2/29/2024,Viber,IOC,,Ava,Local,2/29/2024,Davao,IOC,Tending,MMSI,1/1/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/24/2024,2/24/2024,2/26/2024,SMS,Gothong,,Don Alfredo Sr.3,Local,2/26/2024,Davao,KTC,Docking / Undocking,MMSI,1/1/1900,2/24/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/26/2024,2/26/2024,2/27/2024,Email,ND Shipping,,Green Italia,Foreign,2/27/2024,Davao,Craft Haven,Docking / Undocking,MMSI,1/2/1900,2/26/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/27/2024,2/27/2024,3/1/2024,SMS,Gothong,,Danessa Isobel,Local,3/1/2024,Davao,KTC,Docking / Undocking,MMSI,1/2/1900,2/28/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/27/2024,2/27/2024,3/4/2024,SMS,Gothong,,Doña Caroline,Local,3/4/2024,Davao,KTC,Docking / Undocking,MMSI,1/2/1900,2/28/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/27/2024,2/27/2024,3/9/2024,SMS,Gothong,,Don Ceferino Alfredo,Local,3/7/2024,Davao,KTC,Docking / Undocking,MMSI,1/2/1900,2/28/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/27/2024,2/27/2024,2/28/2024,Call,Smithbell,,HTK Discovery,Foreign,2/27/2024,Davao,Holcim,Docking / Undocking,MMSI,1/2/1900,2/28/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/27/2024,2/27/2024,2/28/2024,Call,OMS,,Tan An Bonanza,Foreign,2/28/2024,Davao,Kudos,Docking / Undocking,MMSI,1/2/1900,2/28/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
2/29/2024,2/29/2024,3/5/2024,Email,Mar-ships,,MT PVT NEPTUNE,Foreign,3/5/2024,Davao,KTC,Docking / Undocking,MMSI,1/2/1900,2/29/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/1/2024,3/1/2024,3/2/2024,Call,Lorenzo,,Rasala,Local,3/2/2024,Davao,Sasa,Docking / Undocking,MMSI,1/2/1900,3/2/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/2/2024,3/2/2024,3/11/2024,Email,GAC,,Alpine Eagle,Foreign,3/11/2024,Leyte,Vispet,Docking / Undocking,Other tug provider,1/3/1900,3/2/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,0270,,,,,,,,,
3/2/2024,3/2/2024,3/8/2024,Email,GAC,,Alpine Eagle,Foreign,3/8/2024,Davao,IOC,Docking / Undocking,MMSI,1/3/1900,3/2/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,0270,,,,,,,,,
3/2/2024,3/2/2024,3/8/2024,Email,GAC,,Alpine Eagle,Foreign,3/8/2024,Davao,IOC,Tending,MMSI,1/2/1900,3/2/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,0270,,,,,,,,,
3/2/2024,3/2/2024,3/10/2024,Email,GAC,,Alpine Eagle,Foreign,3/10/2024,CDO,PDOC,Docking / Undocking,Other tug provider,1/3/1900,3/2/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,0270,,,,,,,,,
3/2/2024,3/2/2024,3/10/2024,Email,GAC,,Alpine Eagle,Foreign,3/10/2024,CDO,PDOC,Tending,Other tug provider,1/2/1900,3/2/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,0270,,,,,,,,,
3/4/2024,3/4/2024,3/4/2024,Call,GAC,,Hiromi,Foreign,3/4/2024,Davao,Sasa,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/5/2024,Call,Petron,,NTC Haribon,Local,3/5/2024,Davao,Petron,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/2/2024,Viber,IOC,,Ava,Local,3/2/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/3/2024,Viber,IOC,,Ava,Local,3/3/2024,Davao,IOC,Tending,MMSI,1/1/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/3/2024,Viber,IOC,,Ava,Local,3/3/2024,Davao,Chevron,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/6/2024,Viber,IOC,,Ava,Local,3/6/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/6/2024,Viber,IOC,,Ava,Local,3/6/2024,Davao,IOC,Tending,MMSI,1/1/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/7/2024,Viber,IOC,,Ava,Local,3/7/2024,Davao,Chevron,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/10/2024,Viber,IOC,,Ava,Local,3/10/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/10/2024,Viber,IOC,,Ava,Local,3/10/2024,Davao,IOC,Tending,MMSI,1/1/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/11/2024,Viber,IOC,,Ava,Local,3/11/2024,Davao,Chevron,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/14/2024,Viber,IOC,,Ava,Local,3/14/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/14/2024,Viber,IOC,,Ava,Local,3/14/2024,Davao,IOC,Tending,MMSI,1/1/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/15/2024,Viber,IOC,,Ava,Local,3/15/2024,Davao,Chevron,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/19/2024,Viber,IOC,,Ava,Local,3/19/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/19/2024,Viber,IOC,,Ava,Local,3/19/2024,Davao,IOC,Tending,MMSI,1/1/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/20/2024,Viber,IOC,,Ava,Local,3/20/2024,Davao,Chevron,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/23/2024,Viber,IOC,,Ava,Local,3/23/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/23/2024,Viber,IOC,,Ava,Local,3/23/2024,Davao,IOC,Tending,MMSI,1/1/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/24/2024,Viber,IOC,,Ava,Local,3/24/2024,Davao,Chevron,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/28/2024,Viber,IOC,,Ava,Local,3/28/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/28/2024,Viber,IOC,,Ava,Local,3/28/2024,Davao,IOC,Tending,MMSI,1/1/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/29/2024,Viber,IOC,,Ava,Local,3/29/2024,Davao,Chevron,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/29/2024,Viber,IOC,,Malingap,Local,3/29/2024,Davao,IOC,Docking / Undocking,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/29/2024,Viber,IOC,,Malingap,Local,3/29/2024,Davao,IOC,Tending,MMSI,1/1/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/10/2024,Email,GAC,,High Adventurer,Foreign,3/10/2024,Davao,IOC,Docking / Undocking,MMSI,1/3/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/10/2024,Email,GAC,,High Adventurer,Foreign,3/10/2024,Davao,IOC,Tending,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/13/2024,Viber,GAC,,Baynunah,Foreign,3/13/2024,Sariaya,Azora,Docking / Undocking,MMSI - to be served by PCL/HiE,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/14/2024,Viber,GAC,,High Adventurer,Foreign,3/13/2024,Subic,IOC,Docking / Undocking,MMSI - to be served by MTSC,1/3/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/16/2024,Viber,GAC,,Baynunah,Foreign,3/16/2024,Subic,IOC,Docking / Undocking,MMSI - to be served by MTSC,1/3/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/18/2024,Viber,GAC,,Chang Hang Xing Y,Foreign,3/18/2024,Davao,IOV,Docking / Undocking,MMSI,1/3/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/18/2024,Viber,GAC,,Chang Hang Xing Y,Foreign,3/18/2024,Davao,IOC,Tending,MMSI,1/2/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/4/2024,3/4/2024,3/18/2024,Viber,GAC,,High Adventurer,Foreign,3/18/2024,Leyte,Vispet,Docking / Undocking,MMSI - to be served by PRS,1/3/1900,3/4/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/5/2024,3/5/2024,3/5/2024,Email,ND Holdings,,Cala Piccola,Foreign,3/5/2024,Davao,Craft Haven,Docking / Undocking,MMSI,1/1/1900,3/5/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/5/2024,3/5/2024,3/7/2024,Email,OMS,,MINH CONG 68,Foreign,3/7/2024,DAVAO,KUDOS,Docking / Undocking,MMSI,1/2/1900,3/5/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/5/2024,3/5/2024,3/7/2024,Email,OMS,,MV AN BINH,Foreign,3/7/2024,Davao,Kudos,Docking / Undocking,MMSI,1/2/1900,3/5/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/5/2024,3/5/2024,3/9/2024,Email,Smithbell,,MV HUI SHUN NO. 1,Foreign,3/9/2024,Davao,Holcim,Docking / Undocking,MMSI,1/2/1900,3/5/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/6/2024,3/6/2024,3/7/2024,Email,Gothong,,Don Ceferino Alfredo,Local,3/7/2024,Davao,KTC,Docking / Undocking,MMSI,1/1/1900,3/6/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/8/2024,3/8/2024,3/9/2024,Call,IOC,,Espada,Local,3/9/2024,Leyte,Vispet,Docking / Undocking,MMSI - to be served by PRS,1/1/1900,3/8/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/10/2024,3/10/2024,3/11/2024,Call,IOC,,Casandra,Local,3/11/2024,Leyte,Vispet,Docking / Undocking,MMSI - to be served by PRS,1/1/1900,3/10/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/11/2024,3/11/2024,3/12/2024,Call,LORENZO SHIPPING,,LORCON DUMAGUETE,Local,3/12/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,3/11/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/12/2024,3/12/2024,3/12/2024,Email,GAC,,DONG XIANG,Foreign,3/16/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,3/12/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/12/2024,3/12/2024,3/12/2024,Email,ND SHIPPING,,GREEN ITALIA,Foreign,3/13/2024,DAVAO,KTC,Docking / Undocking,MMSI,1/2/1900,3/12/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/12/2024,3/12/2024,3/13/2024,Call,IOC,,Casandra,Local,3/13/2024,Leyte,Vispet,Docking / Undocking,MMSI - to be served by PRS,1/1/1900,3/12/2024,,,,mmsi-ops@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/13/2024,3/13/2024,3/13/2024,SMS,LORENZO,,LORCON MANILA,Local,3/13/2024,DAVAO,Sasa,Docking / Undocking,MMSI,1/2/1900,3/13/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/13/2024,3/13/2024,3/13/2024,SMS,GOTHONG,,DOÑA DARIANA BRIELLE,Local,3/14/2024,DAVAO,KTC,Docking / Undocking,MMSI,1/1/1900,3/13/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/13/2024,3/13/2024,3/13/2024,Viber,JCV,,LOWLANDS CRIMSON,Foreign,3/20/2024,DAVAO,TSI,Docking / Undocking,MMSI,1/2/1900,3/13/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/14/2024,3/14/2024,3/14/2024,Call,IOC,,MT MARINGAL,Local,3/14/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/14/2024,3/14/2024,3/14/2024,Call,IOC,,MARINGAL,Local,3/14/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/14/2024,3/14/2024,3/14/2024,Viber,GAC,,HAFNIA LEONESS,Foreign,3/25/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/3/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/14/2024,3/14/2024,3/14/2024,Viber,GAC,,HAFNIA LEONESS,Foreign,3/25/2024,DAVAO,IOC,Tending,MMSI,1/2/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/15/2024,3/15/2024,3/15/2024,Email,GOTHONG ,,DOÑA CAROLINE JOY,Local,3/18/2024,DAVAO,KTC,Docking / Undocking,MMSI,1/2/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/15/2024,3/15/2024,3/15/2024,Email,GOTHONG,,DOÑA DANESSA ISOBEL,Local,3/22/2024,DAVAO,KTC,Docking / Undocking,MMSI,1/2/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/15/2024,3/15/2024,3/15/2024,Email,GOTHONG,,DON ALFREDO SR,Local,3/25/2024,DAVAO,KTC,Docking / Undocking,MMSI,1/2/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/15/2024,3/15/2024,3/15/2024,Email,GOTHONG,,DON CEFEREINO ALDREDO,Local,3/28/2024,DAVAO,KTC,Docking / Undocking,MMSI,1/2/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/15/2024,3/15/2024,3/15/2024,Call,Phoenix,,MARISEL,Local,3/15/2024,DAVAO,PHOENIX,Docking / Undocking,MMSI,1/1/1900,3/15/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/19/2024,3/19/2024,3/19/2024,Email,ND SHIPPING,,CALA PICCOLA,Foreign,3/20/2024,DAVAO,CRAFT HAVEN,Docking / Undocking,MMSI,1/1/1900,3/18/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/20/2024,3/20/2024,3/20/2024,Email,GAC,,HAFNIA LIONESS,Foreign,3/20/2024,LEYTE,VISPET,Docking / Undocking,MMSI - to be served by PRS,1/3/1900,3/20/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/21/2024,3/21/2024,3/21/2024,SMS,LORENZO SHIPPING,,RASALAS,Local,3/22/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,3/21/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/27/2024,3/27/2024,3/27/2024,Email,GAC,,STAR MERLIN,Foreign,4/3/2024,Davao,IOC,Docking / Undocking,MMSI,1/3/1900,3/27/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/27/2024,3/27/2024,3/27/2024,Email,GAC,,STAR MERLIN,Foreign,4/3/2024,DAVAO,IOC,Tending,MMSI,1/2/1900,3/27/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/29/2024,3/29/2024,3/29/2024,Email,ND SHIPPING,,Green Italia,Foreign,3/30/2024,DAVAO,Craft Haven,Docking / Undocking,MMSI,1/2/1900,3/29/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
3/29/2024,3/29/2024,3/29/2024,SMS,LORENZO SHIPPING,,Lorcon Dumaguete,Local,3/29/2024,DAVAO,Sasa,Docking / Undocking,MMSI,1/2/1900,3/29/2024,,,,mms-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/1/2024,4/1/2024,4/1/2024,Call,GOTHONG,,DONA CAROLINE JOY,Local,4/1/2024,DAVAO,KTC,Docking / Undocking,MMSI,1/2/1900,4/1/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/1/2024,4/1/2024,4/1/2024,Viber,GAC,,ASTIR LADY 29,Foreign,4/6/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/3/1900,4/1/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/1/2024,4/1/2024,4/1/2024,Viber,GAC,,ASTIR LADY 29,Foreign,4/6/2024,DAVAO,IOC,Tending,MMSI,1/2/1900,4/1/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/1/2024,4/1/2024,4/1/2024,Viber,IOC,,AVA,Local,4/1/2024,DAVAO,IOC,Docking / Undocking,MMSI,1/2/1900,4/1/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/1/2024,4/1/2024,4/1/2024,Viber,DAVAO,,AVA,Local,4/1/2024,DAVAO,IOC,Tending,MMSI,1/1/1900,4/1/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/1/2024,4/1/2024,4/1/2024,SMS,LORENZO,,LORCON BACOLOD,Local,4/4/2024,DAVAO,SASA,Docking / Undocking,MMSI,1/2/1900,4/1/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/2/2024,4/2/2024,4/2/2024,Call,NARRA TANKERS,,Ntc Flamingo,Local,4/2/2024,Davao,PETRON,Docking / Undocking,MMSI,1/2/1900,4/2/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/2/2024,4/2/2024,4/2/2024,Call,ANIMO MARINE,,MT MARISEL,Local,4/13/2024,DAVAO,PETRON,Docking / Undocking,MMSI,1/2/1900,4/3/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
4/3/2024,4/3/2024,4/3/2024,Email,GAC,,MT HAI XIN YOU 619,Foreign,4/9/2024,CAGAYAN DE ORO,PDOC,Docking / Undocking,MMSI - to be served by PRS,1/3/1900,4/3/2024,,,,mmsi-admin@malayanmaritime.com,APPROVED,,,,,,,,,,,,,
