Timestamp,Email Address,Full Name,Position,Dispatch/Mooring Ticket #,Choose COS/Vessel details,Date Today,Terminal,Vessel,Voyage #,Date of Start of Activity/Service,Time of Start of Activity/Service,Date of End of Activity/Service,Time of End of Activity/Service,Tugboat/Service Provider,Master/Officer on Duty,Type of Activity,Remarks,Column 18,Terminal,Vessel,Voyage #,Column 22,Voyage #,Column 20,Column 20,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 33,Column 34,Column 35,per type,Client,Column 38
1/6/2026 9:18:35,mmsi-ops@malayanmaritime.com,DJB,OM,,,34841,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941],1/5/2026,18:35,1/5/2026,19:05,SUN JIN NO.505_[076],"REYES, RHODELMAR_[2581]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]UNDOCKING_[002],_UNDOCKING_[002],1,,1/5/2026,1/5/2026,Local,0.020833333,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]UNDOCKING_[002]
1/6/2026 10:41:31,mmsi-ops@malayanmaritime.com,DJB,OM,,,32057,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[388],1/6/2026,08:35,1/6/2026,09:35,HOKUTO_[078],RICKY R. ROJO_[2395],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[388]UNDOCKING_[002],_UNDOCKING_[002],1,,1/6/2026,1/6/2026,Local,0.041666667,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT AVA_[0009]_V[388]UNDOCKING_[002]
1/7/2026 9:37:22,mmsi-ops@malayanmaritime.com,DJB,OM,,,35801,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345],1/7/2026,03:20,1/7/2026,05:00,SUN JIN NO.505_[076],"MANLANGIT, JUN MARK_[9044]",,,,DOCKING_[001],BERTH 6,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345]DOCKING_[001],_DOCKING_[001],1,,1/7/2026,1/7/2026,Local,0.069444444,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345]DOCKING_[001]
1/7/2026 9:39:26,mmsi-ops@malayanmaritime.com,DJB,OM,,,34994,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345],1/7/2026,03:30,1/7/2026,05:15,PANAY GULF_[056],"REYES, RHODELMAR_[2581]",,,,DOCKING_[001],BERTH 6,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345]DOCKING_[001],_DOCKING_[001],1,,1/7/2026,1/7/2026,Local,0.072916667,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345]DOCKING_[001]
1/7/2026 13:45:36,mmsi-ops@malayanmaritime.com,DJB,OM,,,35802,COS#_[000000]_BATANGAS_FGEN LNG TERMINAL_[001-008]_BEN LINE AGENCIES PHILS INC_[0051]_BW BATANGAS_[0340]_V[46054],1/7/2026,07:30,1/7/2026,11:45,SUN JIN NO.505_[076],"REYES, RHODELMAR_[2581]",,,,FERRY SERVICE_[003],,,,,,,,,COS#_[000000]_BATANGAS_FGEN LNG TERMINAL_[001-008]_BEN LINE AGENCIES PHILS INC_[0051]_BW BATANGAS_[0340]_V[46054]FERRY SERVICE_[003],_FERRY SERVICE_[003],1,,1/7/2026,1/7/2026,Local,0.177083333,,0,BEN LINE AGENCIES PHILS INC_[0051],COS#_[000000]_BATANGAS_FGEN LNG TERMINAL_[001-008]_BEN LINE AGENCIES PHILS INC_[0051]_BW BATANGAS_[0340]_V[46054]FERRY SERVICE_[003]
1/7/2026 13:47:12,mmsi-ops@malayanmaritime.com,DJB,OM,,,36050,COS#_[000000]_DAVAO_SASA PORT_[005-011]_GAC PHILIPPINES INC_[0006]_MV THOMPSON_[0701],1/7/2026,12:00,1/7/2026,13:00,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_GAC PHILIPPINES INC_[0006]_MV THOMPSON_[0701]UNDOCKING_[002],_UNDOCKING_[002],1,,1/7/2026,1/7/2026,Foreign,0.041666667,,0,GAC PHILIPPINES INC_[0006],COS#_[000000]_DAVAO_SASA PORT_[005-011]_GAC PHILIPPINES INC_[0006]_MV THOMPSON_[0701]UNDOCKING_[002]
1/7/2026 13:48:11,mmsi-ops@malayanmaritime.com,DJB,OM,,,36156,COS#_[000000]_DAVAO_SASA PORT_[005-011]_GAC PHILIPPINES INC_[0006]_MV THOMPSON_[0701],1/7/2026,12:00,1/7/2026,12:55,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_GAC PHILIPPINES INC_[0006]_MV THOMPSON_[0701]UNDOCKING_[002],_UNDOCKING_[002],1,,1/7/2026,1/7/2026,Foreign,0.038194444,,0,GAC PHILIPPINES INC_[0006],COS#_[000000]_DAVAO_SASA PORT_[005-011]_GAC PHILIPPINES INC_[0006]_MV THOMPSON_[0701]UNDOCKING_[002]
1/8/2026 9:51:26,mmsi-ops@malayanmaritime.com,DJB,OM,,,35803,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345],1/8/2026,05:15,1/8/2026,06:15,SUN JIN NO.505_[076],"MANLANGIT, JUN MARK_[9044]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Local,0.041666667,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345]UNDOCKING_[002]
1/8/2026 9:52:32,mmsi-ops@malayanmaritime.com,DJB,OM,,,34995,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345],1/8/2026,05:10,1/8/2026,06:45,PANAY GULF_[056],"REYES, RHODELMAR_[2581]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Local,0.065972222,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_BATANGAS_SRDC BATANGAS_[001-004]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT MARINGAL_[0116]_V[345]UNDOCKING_[002]
1/8/2026 10:10:50,mmsi-ops@malayanmaritime.com,DJB,OM,,,36231,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV HIROMI_[0268]_V[2513],1/8/2026,02:30,1/8/2026,03:30,CEBU STRAIT_[003],"GUMAPAC, N._[2]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV HIROMI_[0268]_V[2513]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Foreign,0.041666667,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV HIROMI_[0268]_V[2513]UNDOCKING_[002]
1/8/2026 10:12:07,mmsi-ops@malayanmaritime.com,DJB,OM,,,34091,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV HIROMI_[0268]_V[2513],1/8/2026,02:35,1/8/2026,03:30,SUJEONG_[100],RONALDO A. DALAOTA_[2337],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV HIROMI_[0268]_V[2513]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Foreign,0.038194444,,0,PHIL-CEB MARINE SERVICES INC._[0033],COS#_[000000]_DAVAO_SASA PORT_[005-011]_PHIL-CEB MARINE SERVICES INC._[0033]_MV HIROMI_[0268]_V[2513]UNDOCKING_[002]
1/8/2026 10:17:00,mmsi-ops@malayanmaritime.com,DJB,OM,,,36158,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531],1/8/2026,02:45,1/8/2026,04:10,AMATA MARU_[001],RYAN COSARE_[2276],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531]DOCKING_[001],_DOCKING_[001],1,,1/8/2026,1/8/2026,Foreign,0.059027778,,0,SOUTHWEST SHIPS AGENCIES INC_[0063],COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531]DOCKING_[001]
1/8/2026 10:17:43,mmsi-ops@malayanmaritime.com,DJB,OM,,,36052,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531],1/8/2026,02:15,1/8/2026,04:15,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531]DOCKING_[001],_DOCKING_[001],1,,1/8/2026,1/8/2026,Foreign,0.083333333,,0,SOUTHWEST SHIPS AGENCIES INC_[0063],COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531]DOCKING_[001]
1/8/2026 10:20:10,mmsi-ops@malayanmaritime.com,DJB,OM,,,36051,COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941],1/8/2026,08:15,1/8/2026,09:00,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]DOCKING_[001],_DOCKING_[001],1,,1/8/2026,1/8/2026,Local,0.03125,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]DOCKING_[001]
1/8/2026 10:20:49,mmsi-ops@malayanmaritime.com,DJB,OM,,,36160,COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941],1/8/2026,08:20,1/8/2026,08:55,AMATA MARU_[001],RYAN COSARE_[2276],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]DOCKING_[001],_DOCKING_[001],1,,1/8/2026,1/8/2026,Local,0.024305556,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]DOCKING_[001]
1/9/2026 9:16:32,mmsi-ops@malayanmaritime.com,DJB,OM,,,32043,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA ENDURANCE_[0108]_V[282],1/8/2026,13:20,1/8/2026,14:50,TABANGAO_[018],"TANALEON, CHRISTIAN_[2052]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA ENDURANCE_[0108]_V[282]DOCKING_[001],_DOCKING_[001],1,,1/8/2026,1/8/2026,Local,0.0625,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA ENDURANCE_[0108]_V[282]DOCKING_[001]
1/9/2026 9:39:47,mmsi-ops@malayanmaritime.com,DJB,OM,,,36159,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531],1/8/2026,14:40,1/8/2026,15:30,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Foreign,0.034722222,,0,SOUTHWEST SHIPS AGENCIES INC_[0063],COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531]UNDOCKING_[002]
1/9/2026 9:40:31,mmsi-ops@malayanmaritime.com,DJB,OM,,,36054,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531],1/8/2026,14:40,1/8/2026,15:35,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Foreign,0.038194444,,0,SOUTHWEST SHIPS AGENCIES INC_[0063],COS#_[000000]_DAVAO_SHELL SASA_[005-013]_SOUTHWEST SHIPS AGENCIES INC_[0063]_ERA STAR_[0606]_V[2531]UNDOCKING_[002]
1/9/2026 9:42:45,mmsi-ops@malayanmaritime.com,DJB,OM,,,36161,COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941],1/8/2026,21:50,1/8/2026,22:30,AMATA MARU_[001],RYAN COSARE_[2276],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Local,0.027777778,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]UNDOCKING_[002]
1/9/2026 9:43:40,mmsi-ops@malayanmaritime.com,DJB,OM,,,36053,COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941],1/8/2026,21:45,1/8/2026,23:30,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Local,0.072916667,,0,SITE RESOURCES DEVELOPMENT CORPORATION_[0047],COS#_[000000]_DAVAO_SRDC SASA_[005-015]_SITE RESOURCES DEVELOPMENT CORPORATION_[0047]_MT PANGLAO ISLAND_[0115]_V[941]UNDOCKING_[002]
1/9/2026 10:36:46,mmsi-ops@malayanmaritime.com,DJB,OM,,,35189,COS#_[000000]_BATANGAS_CHEVRON BATANGAS_[001-002]_SWORD FISH MARINE SERVICES CORP._[0074]_MT JAMIE FAITH 1_[0669]_V[66],1/8/2026,20:10,1/8/2026,21:46,CHOKWANG_[049],JOE MARIE J. TICAR_[2054],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_CHEVRON BATANGAS_[001-002]_SWORD FISH MARINE SERVICES CORP._[0074]_MT JAMIE FAITH 1_[0669]_V[66]DOCKING_[001],_DOCKING_[001],1,,1/8/2026,1/8/2026,Local,0.066666667,,0,SWORD FISH MARINE SERVICES CORP._[0074],COS#_[000000]_BATANGAS_CHEVRON BATANGAS_[001-002]_SWORD FISH MARINE SERVICES CORP._[0074]_MT JAMIE FAITH 1_[0669]_V[66]DOCKING_[001]
1/9/2026 10:37:57,mmsi-ops@malayanmaritime.com,DJB,OM,,,35804,COS#_[000000]_BATANGAS_CHEVRON BATANGAS_[001-002]_SWORD FISH MARINE SERVICES CORP._[0074]_MT JAMIE FAITH 1_[0669]_V[66],1/8/2026,20:25,1/8/2026,21:35,SUN JIN NO.505_[076],"REYES, RHODELMAR_[2581]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_CHEVRON BATANGAS_[001-002]_SWORD FISH MARINE SERVICES CORP._[0074]_MT JAMIE FAITH 1_[0669]_V[66]DOCKING_[001],_DOCKING_[001],1,,1/8/2026,1/8/2026,Local,0.048611111,,0,SWORD FISH MARINE SERVICES CORP._[0074],COS#_[000000]_BATANGAS_CHEVRON BATANGAS_[001-002]_SWORD FISH MARINE SERVICES CORP._[0074]_MT JAMIE FAITH 1_[0669]_V[66]DOCKING_[001]
1/9/2026 10:49:01,mmsi-ops@malayanmaritime.com,DJB,OM,,,36055,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461],1/9/2026,03:20,1/9/2026,06:00,ALLIE BRAVO_[125],"BASALO, A_[1]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461]DOCKING_[001],_DOCKING_[001],1,,1/9/2026,1/9/2026,Foreign,0.111111111,,0,BEN LINE AGENCIES PHILS INC_[0051],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461]DOCKING_[001]
1/9/2026 10:49:46,mmsi-ops@malayanmaritime.com,DJB,OM,,,36162,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461],1/9/2026,03:25,1/9/2026,06:20,AMATA MARU_[001],RYAN COSARE_[2276],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461]DOCKING_[001],_DOCKING_[001],1,,1/9/2026,1/9/2026,Foreign,0.121527778,,0,BEN LINE AGENCIES PHILS INC_[0051],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461]DOCKING_[001]
1/9/2026 10:50:41,mmsi-ops@malayanmaritime.com,DJB,OM,,,35937,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461],1/9/2026,03:45,1/9/2026,06:15,BOHOL SEA_[002],"MARZONIA, JOVIC_[2596]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461]DOCKING_[001],_DOCKING_[001],1,,1/9/2026,1/9/2026,Foreign,0.104166667,,0,BEN LINE AGENCIES PHILS INC_[0051],COS#_[000000]_DAVAO_INSULAR OIL_[005-005]_BEN LINE AGENCIES PHILS INC_[0051]_MT FOREVER GLORY_[0461]DOCKING_[001]
1/9/2026 10:51:48,mmsi-ops@malayanmaritime.com,DJB,OM,,,35945,COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[36],1/9/2026,07:10,1/9/2026,10:00,BOHOL SEA_[002],"MARZONIA, JOVIC_[2596]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[36]DOCKING_[001],_DOCKING_[001],1,,1/9/2026,1/9/2026,Foreign,0.118055556,,0,BEN LINE AGENCIES PHILS INC_[0051],COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[36]DOCKING_[001]
1/9/2026 11:18:04,mmsi-ops@malayanmaritime.com,DJB,OM,,,36165,COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[36],1/9/2026,07:00,1/9/2026,10:05,AMATA MARU_[001],RYAN COSARE_[2276],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[36]DOCKING_[001],_DOCKING_[001],1,,1/9/2026,1/9/2026,Foreign,0.128472222,,0,BEN LINE AGENCIES PHILS INC_[0051],COS#_[000000]_DAVAO_KTC_[005-006]_BEN LINE AGENCIES PHILS INC_[0051]_MV TUAN DUNG 36_[0038]_V[36]DOCKING_[001]
1/9/2026 16:43:00,mmsi-ops@malayanmaritime.com,DJB,OM,,,26393-A,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213],1/7/2026,13:10,1/7/2026,14:15,FORTIS I_[113],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213]DOCKING_[001],_DOCKING_[001],1,,1/7/2026,1/7/2026,Local,0.045138889,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213]DOCKING_[001]
1/9/2026 16:43:55,mmsi-ops@malayanmaritime.com,DJB,OM,,,26394,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213],1/7/2026,13:10,1/7/2026,14:15,FORTIS II_[114],OTHER TUGMASTER_[M2],,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213]DOCKING_[001],_DOCKING_[001],1,,1/7/2026,1/7/2026,Local,0.045138889,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213]DOCKING_[001]
1/9/2026 16:45:26,mmsi-ops@malayanmaritime.com,DJB,OM,,,26397,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213],1/8/2026,17:20,1/8/2026,18:15,FORTIS I_[113],OTHER TUGMASTER_[M2],,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213]UNDOCKING_[002],_UNDOCKING_[002],1,,1/8/2026,1/8/2026,Local,0.038194444,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_BATANGAS_SINISIAN LEMERY BATANGAS PORT_[001-013]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA CHARLIZE_[0663]_V[213]UNDOCKING_[002]
1/9/2026 16:50:41,mmsi-ops@malayanmaritime.com,DJB,OM,,,35805,COS#_[000000]_BATANGAS_PETRON MABINI_[001-003]_SHOGUN SHIPS CO. INC._[0072]_MT ALEAH LOUISE_[0627]_V[998],1/9/2026,11:45,1/9/2026,13:30,SUN JIN NO.505_[076],"REYES, RHODELMAR_[2581]",,,,DOCKING_[001],,,,,,,,,COS#_[000000]_BATANGAS_PETRON MABINI_[001-003]_SHOGUN SHIPS CO. INC._[0072]_MT ALEAH LOUISE_[0627]_V[998]DOCKING_[001],_DOCKING_[001],1,,1/9/2026,1/9/2026,Local,0.072916667,,0,SHOGUN SHIPS CO. INC._[0072],COS#_[000000]_BATANGAS_PETRON MABINI_[001-003]_SHOGUN SHIPS CO. INC._[0072]_MT ALEAH LOUISE_[0627]_V[998]DOCKING_[001]
1/10/2026 10:21:04,mmsi-ops@malayanmaritime.com,DJB,OM,,,32044,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA ENDURANCE_[0108]_V[282],1/9/2026,15:55,1/9/2026,17:20,TABANGAO_[018],"TANALEON, CHRISTIAN_[2052]",,,,UNDOCKING_[002],,,,,,,,,COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA ENDURANCE_[0108]_V[282]UNDOCKING_[002],_UNDOCKING_[002],1,,1/9/2026,1/9/2026,Local,0.059027778,,0,INSULAR OIL CORPORATION_[0007],COS#_[000000]_LEYTE_VISPET_[007-001]_INSULAR OIL CORPORATION_[0007]_MT CHELSEA ENDURANCE_[0108]_V[282]UNDOCKING_[002]
